match_key,match_date,team_name,opponent,avg_score_last_5,avg_margin_last_5,days_rest,team_avg_player_disposals_last_5,team_avg_player_goals_last_5
2025-08-10_Melbourne Demons_vs_W. Bulldogs,2025-08-10,W. Bulldogs,Melbourne Demons,116.6,41.8,10.0,,
2025-08-17_W. Bulldogs_vs_West Coast Eagles,2025-08-17,W. Bulldogs,West Coast Eagles,110.8,33.2,7.0,,
2025-08-24_Fremantle Dockers_vs_W. Bulldogs,2025-08-24,W. Bulldogs,Fremantle Dockers,116.4,54.2,7.0,,
1987-03-29_Richmond Tigers_vs_West Coast Eagles,1987-03-29,West Coast Eagles,Richmond Tigers,0.0,0.0,0.0,,
1987-04-04_Essendon Bombers_vs_West Coast Eagles,1987-04-04,West Coast Eagles,Essendon Bombers,133.0,14.0,6.0,14.0,
1987-04-12_West Coast Eagles_vs_sydney swans,1987-04-12,West Coast Eagles,sydney swans,123.5,4.5,8.0,,
1987-04-18_Carlton Blues_vs_West Coast Eagles,1987-04-18,West Coast Eagles,Carlton Blues,114.66666666666667,-6.0,6.0,13.0,
1987-04-25_Hawthorn Hawks_vs_West Coast Eagles,1987-04-25,West Coast Eagles,Hawthorn Hawks,112.0,-26.25,7.0,15.916666666666668,2.0
1987-05-03_North Melbourne Kangaroos_vs_West Coast Eagles,1987-05-03,West Coast Eagles,North Melbourne Kangaroos,110.4,-18.6,8.0,17.0,1.5
1987-05-08_Brisbane Bears_vs_West Coast Eagles,1987-05-08,West Coast Eagles,Brisbane Bears,116.2,-6.6,5.0,22.75,1.0
1987-05-16_St Kilda Saints_vs_West Coast Eagles,1987-05-16,West Coast Eagles,St Kilda Saints,109.6,-1.8,8.0,18.8,1.6666666666666667
1987-05-24_Melbourne Demons_vs_West Coast Eagles,1987-05-24,West Coast Eagles,Melbourne Demons,100.0,-6.0,8.0,13.0,2.0
1987-06-01_Collingwood Magpies_vs_West Coast Eagles,1987-06-01,West Coast Eagles,Collingwood Magpies,106.2,14.6,8.0,18.1,1.4
1987-06-06_West Coast Eagles_vs_Western Bulldogs,1987-06-06,West Coast Eagles,Western Bulldogs,112.8,23.6,5.0,17.1,1.375
1987-06-13_West Coast Eagles_vs_geelong cats,1987-06-13,West Coast Eagles,geelong cats,100.2,4.4,7.0,,
1987-06-19_Fitzroy Lions_vs_West Coast Eagles,1987-06-19,West Coast Eagles,Fitzroy Lions,101.0,-0.6,6.0,14.9,1.1666666666666665
1987-06-27_Richmond Tigers_vs_West Coast Eagles,1987-06-27,West Coast Eagles,Richmond Tigers,114.0,23.4,8.0,17.6,1.5
1987-07-03_Essendon Bombers_vs_West Coast Eagles,1987-07-03,West Coast Eagles,Essendon Bombers,100.8,19.4,6.0,17.7,1.5
1987-07-10_Carlton Blues_vs_West Coast Eagles,1987-07-10,West Coast Eagles,Carlton Blues,97.0,2.4,7.0,17.799999999999997,2.0
1987-07-19_Sydney Swans_vs_West Coast Eagles,1987-07-19,West Coast Eagles,Sydney Swans,98.6,7.4,9.0,19.700000000000003,2.0
1987-08-02_Hawthorn Hawks_vs_West Coast Eagles,1987-08-02,West Coast Eagles,Hawthorn Hawks,95.8,-17.4,14.0,20.3,2.0
1987-08-07_North Melbourne Kangaroos_vs_West Coast Eagles,1987-08-07,West Coast Eagles,North Melbourne Kangaroos,96.0,-31.6,5.0,20.200000000000003,4.0
1987-08-16_Brisbane Bears_vs_West Coast Eagles,1987-08-16,West Coast Eagles,Brisbane Bears,104.0,-33.0,9.0,19.025,4.5
1987-08-21_West Coast Eagles_vs_melbourne demons,1987-08-21,West Coast Eagles,melbourne demons,108.4,-23.2,5.0,,
1987-08-30_West Coast Eagles_vs_st kilda saints,1987-08-30,West Coast Eagles,st kilda saints,100.6,-36.0,9.0,,
1988-04-02_Geelong Cats_vs_West Coast Eagles,1988-04-02,West Coast Eagles,Geelong Cats,121.4,7.6,216.0,18.4,
1988-04-08_Essendon Bombers_vs_West Coast Eagles,1988-04-08,West Coast Eagles,Essendon Bombers,119.2,11.6,6.0,15.9,
1988-04-17_Brisbane Bears_vs_West Coast Eagles,1988-04-17,West Coast Eagles,Brisbane Bears,132.4,33.6,9.0,18.45,
1988-04-23_Collingwood Magpies_vs_West Coast Eagles,1988-04-23,West Coast Eagles,Collingwood Magpies,142.8,53.0,6.0,19.233333333333334,2.0
1988-04-29_West Coast Eagles_vs_Western Bulldogs,1988-04-29,West Coast Eagles,Western Bulldogs,140.2,57.4,6.0,21.6,2.0
1988-05-06_North Melbourne Kangaroos_vs_West Coast Eagles,1988-05-06,West Coast Eagles,North Melbourne Kangaroos,125.2,41.2,7.0,17.0,4.5
1988-05-13_West Coast Eagles_vs_st kilda saints,1988-05-13,West Coast Eagles,st kilda saints,126.4,34.4,7.0,,
1988-05-22_Hawthorn Hawks_vs_West Coast Eagles,1988-05-22,West Coast Eagles,Hawthorn Hawks,113.8,29.8,9.0,16.975,4.5
1988-05-29_Carlton Blues_vs_West Coast Eagles,1988-05-29,West Coast Eagles,Carlton Blues,88.0,-4.4,7.0,18.875,2.0
1988-06-05_Richmond Tigers_vs_West Coast Eagles,1988-06-05,West Coast Eagles,Richmond Tigers,94.4,0.8,7.0,18.975,2.0
1988-06-13_Melbourne Demons_vs_West Coast Eagles,1988-06-13,West Coast Eagles,Melbourne Demons,89.4,-8.8,8.0,20.75,2.875
1988-06-19_Sydney Swans_vs_West Coast Eagles,1988-06-19,West Coast Eagles,Sydney Swans,82.0,-10.2,6.0,17.349999999999998,2.625
1988-06-26_Fitzroy Lions_vs_West Coast Eagles,1988-06-26,West Coast Eagles,Fitzroy Lions,71.8,-34.0,7.0,16.833333333333332,2.166666666666667
1988-07-02_Essendon Bombers_vs_West Coast Eagles,1988-07-02,West Coast Eagles,Essendon Bombers,83.4,-16.6,6.0,17.8,1.5
1988-07-10_Geelong Cats_vs_West Coast Eagles,1988-07-10,West Coast Eagles,Geelong Cats,83.0,-19.4,8.0,23.8,1.3333333333333333
1988-07-15_Brisbane Bears_vs_West Coast Eagles,1988-07-15,West Coast Eagles,Brisbane Bears,93.2,-7.2,5.0,19.200000000000003,2.0
1988-07-22_Fitzroy Lions_vs_West Coast Eagles,1988-07-22,West Coast Eagles,Fitzroy Lions,98.2,-1.4,7.0,18.9,2.0
1988-07-31_Melbourne Demons_vs_West Coast Eagles,1988-07-31,West Coast Eagles,Melbourne Demons,98.8,-6.8,9.0,22.299999999999997,1.75
1988-08-07_North Melbourne Kangaroos_vs_West Coast Eagles,1988-08-07,West Coast Eagles,North Melbourne Kangaroos,99.0,-4.8,7.0,18.400000000000002,1.5
1988-08-13_St Kilda Saints_vs_West Coast Eagles,1988-08-13,West Coast Eagles,St Kilda Saints,105.0,6.8,6.0,17.0,1.5
1988-08-21_Collingwood Magpies_vs_West Coast Eagles,1988-08-21,West Coast Eagles,Collingwood Magpies,99.2,4.6,8.0,18.0,1.75
1988-08-28_West Coast Eagles_vs_Western Bulldogs,1988-08-28,West Coast Eagles,Western Bulldogs,101.8,14.8,7.0,18.599999999999998,1.75
1988-09-03_West Coast Eagles_vs_melbourne demons,1988-09-03,West Coast Eagles,melbourne demons,99.6,33.6,6.0,,
1989-03-31_Essendon Bombers_vs_West Coast Eagles,1989-03-31,West Coast Eagles,Essendon Bombers,89.4,24.4,209.0,21.05,1.0
1989-04-09_Geelong Cats_vs_West Coast Eagles,1989-04-09,West Coast Eagles,Geelong Cats,85.6,15.0,9.0,20.5,1.0
1989-04-16_Sydney Swans_vs_West Coast Eagles,1989-04-16,West Coast Eagles,Sydney Swans,82.2,-5.8,7.0,19.325,
1989-04-23_North Melbourne Kangaroos_vs_West Coast Eagles,1989-04-23,West Coast Eagles,North Melbourne Kangaroos,76.6,-28.0,7.0,18.95,
1989-04-30_Brisbane Bears_vs_West Coast Eagles,1989-04-30,West Coast Eagles,Brisbane Bears,80.4,-41.4,7.0,15.299999999999999,4.0
1989-05-05_Fitzroy Lions_vs_West Coast Eagles,1989-05-05,West Coast Eagles,Fitzroy Lions,91.2,-30.6,5.0,17.2,2.5
1989-05-13_Richmond Tigers_vs_West Coast Eagles,1989-05-13,West Coast Eagles,Richmond Tigers,88.2,-29.0,8.0,17.2,1.5
1989-05-21_Melbourne Demons_vs_West Coast Eagles,1989-05-21,West Coast Eagles,Melbourne Demons,90.2,-10.4,8.0,18.316666666666666,1.25
1989-05-27_St Kilda Saints_vs_West Coast Eagles,1989-05-27,West Coast Eagles,St Kilda Saints,92.2,-0.6,6.0,21.083333333333332,1.3333333333333335
1989-06-04_Hawthorn Hawks_vs_West Coast Eagles,1989-06-04,West Coast Eagles,Hawthorn Hawks,94.4,1.0,8.0,21.25,1.25
1989-06-11_West Coast Eagles_vs_collingwood magpies,1989-06-11,West Coast Eagles,collingwood magpies,90.4,-10.4,7.0,,
1989-06-16_West Coast Eagles_vs_western bulldogs,1989-06-16,West Coast Eagles,western bulldogs,90.4,-15.8,5.0,,
1989-06-24_Carlton Blues_vs_West Coast Eagles,1989-06-24,West Coast Eagles,Carlton Blues,93.4,-9.8,8.0,19.9,1.75
1989-07-08_West Coast Eagles_vs_hawthorn hawks,1989-07-08,West Coast Eagles,hawthorn hawks,83.0,-14.0,14.0,,
1989-07-15_West Coast Eagles_vs_essendon bombers,1989-07-15,West Coast Eagles,essendon bombers,76.4,-25.2,7.0,,
1989-07-23_Sydney Swans_vs_West Coast Eagles,1989-07-23,West Coast Eagles,Sydney Swans,59.0,-52.6,8.0,20.2,1.6666666666666667
1989-07-30_West Coast Eagles_vs_western bulldogs,1989-07-30,West Coast Eagles,western bulldogs,65.2,-37.2,7.0,,
1989-08-06_Richmond Tigers_vs_West Coast Eagles,1989-08-06,West Coast Eagles,Richmond Tigers,66.0,-35.4,7.0,21.0,1.0
1989-08-12_Fitzroy Lions_vs_West Coast Eagles,1989-08-12,West Coast Eagles,Fitzroy Lions,83.8,-20.6,6.0,21.0,1.0
1989-08-18_Geelong Cats_vs_West Coast Eagles,1989-08-18,West Coast Eagles,Geelong Cats,81.8,-8.8,6.0,24.1,1.3333333333333335
1989-08-27_Carlton Blues_vs_West Coast Eagles,1989-08-27,West Coast Eagles,Carlton Blues,103.4,28.4,9.0,22.8,1.1666666666666667
1989-09-02_Collingwood Magpies_vs_West Coast Eagles,1989-09-02,West Coast Eagles,Collingwood Magpies,110.6,35.2,6.0,27.200000000000003,1.5
1990-04-01_Collingwood Magpies_vs_West Coast Eagles,1990-04-01,West Coast Eagles,Collingwood Magpies,104.8,18.0,211.0,23.4,1.0
1990-04-07_St Kilda Saints_vs_West Coast Eagles,1990-04-07,West Coast Eagles,St Kilda Saints,98.8,17.0,6.0,22.25,1.75
1990-04-14_West Coast Eagles_vs_western bulldogs,1990-04-14,West Coast Eagles,western bulldogs,104.6,11.8,7.0,,
1990-04-20_Carlton Blues_vs_West Coast Eagles,1990-04-20,West Coast Eagles,Carlton Blues,103.8,15.6,6.0,17.933333333333334,
1990-04-29_Sydney Swans_vs_West Coast Eagles,1990-04-29,West Coast Eagles,Sydney Swans,98.2,10.4,9.0,20.65,1.5
1990-05-04_Richmond Tigers_vs_West Coast Eagles,1990-05-04,West Coast Eagles,Richmond Tigers,107.8,32.4,5.0,21.31,2.0
1990-05-11_Melbourne Demons_vs_West Coast Eagles,1990-05-11,West Coast Eagles,Melbourne Demons,108.4,30.2,7.0,15.946666666666667,2.0
1990-05-20_Brisbane Bears_vs_West Coast Eagles,1990-05-20,West Coast Eagles,Brisbane Bears,106.8,30.8,9.0,16.366666666666667,1.875
1990-05-27_Geelong Cats_vs_West Coast Eagles,1990-05-27,West Coast Eagles,Geelong Cats,106.8,30.0,7.0,16.758333333333336,1.625
1990-06-01_North Melbourne Kangaroos_vs_West Coast Eagles,1990-06-01,West Coast Eagles,North Melbourne Kangaroos,105.2,23.8,5.0,17.208333333333332,1.5
1990-06-09_West Coast Eagles_vs_essendon bombers,1990-06-09,West Coast Eagles,essendon bombers,97.6,6.0,8.0,,
1990-06-15_West Coast Eagles_vs_hawthorn hawks,1990-06-15,West Coast Eagles,hawthorn hawks,89.0,-8.8,6.0,,
1990-07-01_Fitzroy Lions_vs_West Coast Eagles,1990-07-01,West Coast Eagles,Fitzroy Lions,97.8,6.8,16.0,19.25,1.6666666666666667
1990-07-07_Collingwood Magpies_vs_West Coast Eagles,1990-07-07,West Coast Eagles,Collingwood Magpies,99.0,2.4,6.0,21.05,2.0
1990-07-13_St Kilda Saints_vs_West Coast Eagles,1990-07-13,West Coast Eagles,St Kilda Saints,91.8,-6.6,6.0,22.15,1.8333333333333333
1990-07-20_West Coast Eagles_vs_Western Bulldogs,1990-07-20,West Coast Eagles,Western Bulldogs,95.4,2.6,7.0,22.133333333333336,1.375
1990-07-28_West Coast Eagles_vs_carlton blues,1990-07-28,West Coast Eagles,carlton blues,105.2,19.0,8.0,,
1990-08-05_Sydney Swans_vs_West Coast Eagles,1990-08-05,West Coast Eagles,Sydney Swans,110.6,20.6,8.0,22.95,1.3333333333333335
1990-08-12_Richmond Tigers_vs_West Coast Eagles,1990-08-12,West Coast Eagles,Richmond Tigers,101.6,16.2,7.0,21.72,1.5555555555555556
1990-08-19_West Coast Eagles_vs_melbourne demons,1990-08-19,West Coast Eagles,melbourne demons,117.0,31.0,7.0,,
1990-08-26_Brisbane Bears_vs_West Coast Eagles,1990-08-26,West Coast Eagles,Brisbane Bears,116.0,20.2,7.0,21.56,1.7
1990-09-01_Geelong Cats_vs_West Coast Eagles,1990-09-01,West Coast Eagles,Geelong Cats,114.2,19.8,6.0,20.64,1.59
1990-09-08_Collingwood Magpies_vs_West Coast Eagles,1990-09-08,West Coast Eagles,Collingwood Magpies,105.8,15.0,7.0,20.04,1.8
1990-09-15_Collingwood Magpies_vs_West Coast Eagles,1990-09-15,West Coast Eagles,Collingwood Magpies,107.2,12.0,7.0,19.919999999999998,1.85
1990-09-22_Melbourne Demons_vs_West Coast Eagles,1990-09-22,West Coast Eagles,Melbourne Demons,90.0,-9.4,7.0,18.639999999999997,1.7222222222222223
1990-09-29_West Coast Eagles_vs_essendon bombers,1990-09-29,West Coast Eagles,essendon bombers,95.4,3.8,7.0,,
1991-03-24_Melbourne Demons_vs_West Coast Eagles,1991-03-24,West Coast Eagles,Melbourne Demons,87.0,-17.0,176.0,16.96,1.5833333333333335
1991-03-30_Collingwood Magpies_vs_West Coast Eagles,1991-03-30,West Coast Eagles,Collingwood Magpies,88.8,-2.6,6.0,18.919999999999998,1.5
1991-04-12_North Melbourne Kangaroos_vs_West Coast Eagles,1991-04-12,West Coast Eagles,North Melbourne Kangaroos,87.8,2.8,13.0,19.080000000000002,1.3333333333333333
1991-04-21_Adelaide Crows_vs_West Coast Eagles,1991-04-21,West Coast Eagles,Adelaide Crows,99.8,29.0,9.0,19.666666666666668,1.4166666666666667
1991-04-27_Geelong Cats_vs_West Coast Eagles,1991-04-27,West Coast Eagles,Geelong Cats,99.8,36.0,6.0,19.333333333333332,1.7833333333333332
1991-05-04_Hawthorn Hawks_vs_West Coast Eagles,1991-05-04,West Coast Eagles,Hawthorn Hawks,115.0,57.6,7.0,19.866666666666667,1.9733333333333334
1991-05-11_West Coast Eagles_vs_essendon bombers,1991-05-11,West Coast Eagles,essendon bombers,124.0,58.2,7.0,,
1991-05-19_Fitzroy Lions_vs_West Coast Eagles,1991-05-19,West Coast Eagles,Fitzroy Lions,125.8,54.2,8.0,17.425,2.12
1991-05-26_Sydney Swans_vs_West Coast Eagles,1991-05-26,West Coast Eagles,Sydney Swans,125.4,59.6,7.0,19.866666666666667,2.22
1991-06-01_Richmond Tigers_vs_West Coast Eagles,1991-06-01,West Coast Eagles,Richmond Tigers,120.6,53.4,6.0,18.904761904761905,1.7416666666666665
1991-06-09_Brisbane Bears_vs_West Coast Eagles,1991-06-09,West Coast Eagles,Brisbane Bears,117.2,51.8,8.0,17.45,1.7261904761904763
1991-06-14_West Coast Eagles_vs_Western Bulldogs,1991-06-14,West Coast Eagles,Western Bulldogs,117.4,45.8,5.0,18.55,1.7142857142857142
1991-06-22_Carlton Blues_vs_West Coast Eagles,1991-06-22,West Coast Eagles,Carlton Blues,131.6,68.0,8.0,18.6,1.861904761904762
1991-06-30_St Kilda Saints_vs_West Coast Eagles,1991-06-30,West Coast Eagles,St Kilda Saints,122.6,47.6,8.0,18.225,1.6458333333333335
1991-07-06_West Coast Eagles_vs_melbourne demons,1991-07-06,West Coast Eagles,melbourne demons,128.8,49.6,6.0,,
1991-07-12_West Coast Eagles_vs_collingwood magpies,1991-07-12,West Coast Eagles,collingwood magpies,125.4,47.0,6.0,,
1991-07-26_West Coast Eagles_vs_north melbourne kangaroos,1991-07-26,West Coast Eagles,north melbourne kangaroos,123.4,52.8,14.0,,
1991-08-04_Adelaide Crows_vs_West Coast Eagles,1991-08-04,West Coast Eagles,Adelaide Crows,106.8,28.6,9.0,17.95,1.83
1991-08-09_Geelong Cats_vs_West Coast Eagles,1991-08-09,West Coast Eagles,Geelong Cats,109.8,32.2,5.0,18.15,2.21
1991-08-18_Hawthorn Hawks_vs_West Coast Eagles,1991-08-18,West Coast Eagles,Hawthorn Hawks,98.8,23.6,9.0,18.6875,1.5999999999999999
1991-08-25_Essendon Bombers_vs_West Coast Eagles,1991-08-25,West Coast Eagles,Essendon Bombers,98.6,23.6,7.0,17.635714285714286,1.5633333333333332
1991-08-31_Fitzroy Lions_vs_West Coast Eagles,1991-08-31,West Coast Eagles,Fitzroy Lions,94.6,20.0,6.0,16.8,1.4375
1991-09-08_Hawthorn Hawks_vs_West Coast Eagles,1991-09-08,West Coast Eagles,Hawthorn Hawks,96.0,18.6,8.0,16.79285714285714,1.5595238095238095
1991-09-15_Melbourne Demons_vs_West Coast Eagles,1991-09-15,West Coast Eagles,Melbourne Demons,97.2,11.0,7.0,17.27857142857143,1.3857142857142857
1991-09-21_Geelong Cats_vs_West Coast Eagles,1991-09-21,West Coast Eagles,Geelong Cats,104.2,18.4,6.0,16.321428571428573,1.3595238095238096
1991-09-28_Hawthorn Hawks_vs_West Coast Eagles,1991-09-28,West Coast Eagles,Hawthorn Hawks,100.2,16.6,7.0,17.022916666666667,1.2791666666666668
1992-03-29_West Coast Eagles_vs_sydney swans,1992-03-29,West Coast Eagles,sydney swans,94.4,-6.6,183.0,,
1992-04-05_St Kilda Saints_vs_West Coast Eagles,1992-04-05,West Coast Eagles,St Kilda Saints,95.6,-5.2,7.0,16.70714285714286,1.1805555555555556
1992-04-12_Geelong Cats_vs_West Coast Eagles,1992-04-12,West Coast Eagles,Geelong Cats,98.0,6.0,7.0,16.6375,1.8928571428571428
1992-04-18_Brisbane Bears_vs_West Coast Eagles,1992-04-18,West Coast Eagles,Brisbane Bears,96.0,-6.4,6.0,17.135714285714286,1.5666666666666667
1992-04-26_Richmond Tigers_vs_West Coast Eagles,1992-04-26,West Coast Eagles,Richmond Tigers,98.6,-9.4,8.0,15.085714285714285,2.35
1992-05-03_West Coast Eagles_vs_fitzroy lions,1992-05-03,West Coast Eagles,fitzroy lions,100.8,1.4,7.0,,
1992-05-10_West Coast Eagles_vs_western bulldogs,1992-05-10,West Coast Eagles,western bulldogs,98.2,-2.0,7.0,,
1992-05-16_Carlton Blues_vs_West Coast Eagles,1992-05-16,West Coast Eagles,Carlton Blues,102.2,3.2,6.0,16.725,1.6357142857142857
1992-05-22_Adelaide Crows_vs_West Coast Eagles,1992-05-22,West Coast Eagles,Adelaide Crows,102.0,12.8,6.0,16.942857142857143,1.6111111111111114
1992-06-05_North Melbourne Kangaroos_vs_West Coast Eagles,1992-06-05,West Coast Eagles,North Melbourne Kangaroos,107.2,20.8,14.0,16.533333333333335,1.4583333333333333
1992-06-14_Collingwood Magpies_vs_West Coast Eagles,1992-06-14,West Coast Eagles,Collingwood Magpies,109.8,29.4,9.0,16.7,2.097222222222222
1992-06-20_Hawthorn Hawks_vs_West Coast Eagles,1992-06-20,West Coast Eagles,Hawthorn Hawks,105.8,33.2,6.0,17.400000000000002,1.7
1992-06-27_Essendon Bombers_vs_West Coast Eagles,1992-06-27,West Coast Eagles,Essendon Bombers,94.0,24.2,7.0,17.17142857142857,1.25
1992-07-03_Melbourne Demons_vs_West Coast Eagles,1992-07-03,West Coast Eagles,Melbourne Demons,100.2,34.4,6.0,17.05,1.3690476190476188
1992-07-12_Sydney Swans_vs_West Coast Eagles,1992-07-12,West Coast Eagles,Sydney Swans,98.4,30.8,9.0,16.54285714285714,1.2638888888888888
1992-07-19_St Kilda Saints_vs_West Coast Eagles,1992-07-19,West Coast Eagles,St Kilda Saints,97.8,32.6,7.0,17.8,1.2666666666666666
1992-07-25_Geelong Cats_vs_West Coast Eagles,1992-07-25,West Coast Eagles,Geelong Cats,91.2,19.6,6.0,16.021428571428572,1.222222222222222
1992-07-31_West Coast Eagles_vs_brisbane bears,1992-07-31,West Coast Eagles,brisbane bears,95.6,20.6,6.0,,
1992-08-09_West Coast Eagles_vs_richmond tigers,1992-08-09,West Coast Eagles,richmond tigers,105.4,31.8,9.0,,
1992-08-14_West Coast Eagles_vs_fitzroy lions,1992-08-14,West Coast Eagles,fitzroy lions,104.4,31.4,5.0,,
1992-08-23_West Coast Eagles_vs_Western Bulldogs,1992-08-23,West Coast Eagles,Western Bulldogs,104.2,26.8,9.0,15.777777777777779,1.9375
1992-08-30_Carlton Blues_vs_West Coast Eagles,1992-08-30,West Coast Eagles,Carlton Blues,103.0,34.0,7.0,14.922222222222224,1.7222222222222223
1992-09-06_Hawthorn Hawks_vs_West Coast Eagles,1992-09-06,West Coast Eagles,Hawthorn Hawks,107.8,36.8,7.0,14.672222222222224,1.6111111111111112
1992-09-13_Geelong Cats_vs_West Coast Eagles,1992-09-13,West Coast Eagles,Geelong Cats,90.6,13.2,7.0,15.2125,1.238095238095238
1992-09-26_Geelong Cats_vs_West Coast Eagles,1992-09-26,West Coast Eagles,Geelong Cats,96.4,16.8,13.0,16.394444444444446,1.4814814814814816
1993-03-28_Essendon Bombers_vs_West Coast Eagles,1993-03-28,West Coast Eagles,Essendon Bombers,97.8,16.4,183.0,13.355555555555556,1.4642857142857142
1993-04-04_Adelaide Crows_vs_West Coast Eagles,1993-04-04,West Coast Eagles,Adelaide Crows,117.8,25.0,7.0,13.863636363636363,1.8611111111111112
1993-04-11_Richmond Tigers_vs_West Coast Eagles,1993-04-11,West Coast Eagles,Richmond Tigers,111.0,15.4,7.0,15.059999999999999,2.0
1993-04-18_Brisbane Bears_vs_West Coast Eagles,1993-04-18,West Coast Eagles,Brisbane Bears,112.8,21.6,7.0,17.283333333333335,1.85
1993-05-02_West Coast Eagles_vs_Western Bulldogs,1993-05-02,West Coast Eagles,Western Bulldogs,105.8,24.4,14.0,17.4,2.3
1993-05-09_Geelong Cats_vs_West Coast Eagles,1993-05-09,West Coast Eagles,Geelong Cats,108.2,27.0,7.0,18.225,1.988888888888889
1993-05-14_Fitzroy Lions_vs_West Coast Eagles,1993-05-14,West Coast Eagles,Fitzroy Lions,106.2,26.0,5.0,16.25,1.7
1993-05-23_Melbourne Demons_vs_West Coast Eagles,1993-05-23,West Coast Eagles,Melbourne Demons,100.6,25.4,9.0,16.37142857142857,1.3666666666666667
1993-05-29_St Kilda Saints_vs_West Coast Eagles,1993-05-29,West Coast Eagles,St Kilda Saints,96.4,14.0,6.0,14.822222222222223,1.81
1993-06-13_Sydney Swans_vs_West Coast Eagles,1993-06-13,West Coast Eagles,Sydney Swans,90.0,4.0,15.0,16.025,1.7
1993-06-18_North Melbourne Kangaroos_vs_West Coast Eagles,1993-06-18,West Coast Eagles,North Melbourne Kangaroos,89.0,7.2,5.0,17.025,1.9666666666666663
1993-06-26_Collingwood Magpies_vs_West Coast Eagles,1993-06-26,West Coast Eagles,Collingwood Magpies,86.6,4.4,8.0,19.05,1.6458333333333335
1993-07-04_Carlton Blues_vs_West Coast Eagles,1993-07-04,West Coast Eagles,Carlton Blues,93.8,12.6,8.0,16.97142857142857,1.5416666666666665
1993-07-18_West Coast Eagles_vs_essendon bombers,1993-07-18,West Coast Eagles,essendon bombers,94.4,15.0,14.0,,
1993-07-25_West Coast Eagles_vs_adelaide crows,1993-07-25,West Coast Eagles,adelaide crows,98.6,14.2,7.0,,
1993-07-31_Richmond Tigers_vs_West Coast Eagles,1993-07-31,West Coast Eagles,Richmond Tigers,96.0,10.2,6.0,16.87857142857143,1.5833333333333333
1993-08-08_West Coast Eagles_vs_brisbane bears,1993-08-08,West Coast Eagles,brisbane bears,95.8,15.2,8.0,,
1993-08-15_Hawthorn Hawks_vs_West Coast Eagles,1993-08-15,West Coast Eagles,Hawthorn Hawks,103.2,22.6,7.0,15.122222222222222,1.4861111111111114
1993-08-21_West Coast Eagles_vs_Western Bulldogs,1993-08-21,West Coast Eagles,Western Bulldogs,98.4,27.2,6.0,14.955555555555556,1.4285714285714286
1993-08-27_Geelong Cats_vs_West Coast Eagles,1993-08-27,West Coast Eagles,Geelong Cats,91.4,19.2,6.0,15.0,1.523809523809524
1993-09-04_North Melbourne Kangaroos_vs_West Coast Eagles,1993-09-04,West Coast Eagles,North Melbourne Kangaroos,89.2,7.8,8.0,16.505555555555556,1.7142857142857142
1993-09-12_Essendon Bombers_vs_West Coast Eagles,1993-09-12,West Coast Eagles,Essendon Bombers,93.2,14.2,8.0,17.316666666666666,1.8166666666666667
1994-03-26_Essendon Bombers_vs_West Coast Eagles,1994-03-26,West Coast Eagles,Essendon Bombers,82.2,-4.2,195.0,14.399999999999999,1.64375
1994-04-03_Adelaide Crows_vs_West Coast Eagles,1994-04-03,West Coast Eagles,Adelaide Crows,84.6,-9.2,8.0,14.859090909090908,1.5166666666666666
1994-04-09_Richmond Tigers_vs_West Coast Eagles,1994-04-09,West Coast Eagles,Richmond Tigers,93.6,3.0,6.0,15.3,1.6074074074074074
1994-04-16_Fitzroy Lions_vs_West Coast Eagles,1994-04-16,West Coast Eagles,Fitzroy Lions,101.4,26.2,7.0,14.931944444444445,1.5592592592592593
1994-04-24_West Coast Eagles_vs_hawthorn hawks,1994-04-24,West Coast Eagles,hawthorn hawks,103.2,31.2,8.0,,
1994-04-30_North Melbourne Kangaroos_vs_West Coast Eagles,1994-04-30,West Coast Eagles,North Melbourne Kangaroos,99.6,23.4,6.0,14.831666666666667,1.58125
1994-05-08_Carlton Blues_vs_West Coast Eagles,1994-05-08,West Coast Eagles,Carlton Blues,108.4,31.4,8.0,14.566666666666668,1.6516666666666666
1994-05-21_West Coast Eagles_vs_Western Bulldogs,1994-05-21,West Coast Eagles,Western Bulldogs,112.0,40.8,13.0,14.001515151515152,1.7261904761904763
1994-05-27_Sydney Swans_vs_West Coast Eagles,1994-05-27,West Coast Eagles,Sydney Swans,101.6,27.8,6.0,13.4,1.59375
1994-06-05_Melbourne Demons_vs_West Coast Eagles,1994-06-05,West Coast Eagles,Melbourne Demons,96.0,17.8,9.0,14.44848484848485,1.4444444444444444
1994-06-12_Brisbane Bears_vs_West Coast Eagles,1994-06-12,West Coast Eagles,Brisbane Bears,108.0,40.8,7.0,14.5,1.6111111111111112
1994-06-19_Collingwood Magpies_vs_West Coast Eagles,1994-06-19,West Coast Eagles,Collingwood Magpies,99.0,35.2,7.0,15.080000000000002,1.648148148148148
1994-06-25_Geelong Cats_vs_West Coast Eagles,1994-06-25,West Coast Eagles,Geelong Cats,92.8,14.6,6.0,14.29090909090909,1.787037037037037
1994-07-01_St Kilda Saints_vs_West Coast Eagles,1994-07-01,West Coast Eagles,St Kilda Saints,94.8,12.0,6.0,15.025,1.7416666666666667
1994-07-10_Essendon Bombers_vs_West Coast Eagles,1994-07-10,West Coast Eagles,Essendon Bombers,100.2,22.6,9.0,15.581818181818182,1.725
1994-07-17_West Coast Eagles_vs_adelaide crows,1994-07-17,West Coast Eagles,adelaide crows,92.6,21.0,7.0,,
